lot,wafer,test_site,die_column,die_row,timestamp,device_name,dc_bias_v,current_at_minus_1v_a,current_at_0v_a,current_at_plus_1v_a,wavelength_start_nm,wavelength_stop_nm,point_count,il_min_db,il_max_db,il_mean_db,extinction_ratio_db,wavelength_at_min_il_nm,wavelength_at_max_il_nm,modulation_null_count,modulation_fsr_nm,modulation_mean_abs_dlambda_dv_nm_per_v,modulation_mean_dlambda_dv_nm_per_v,modulation_dlambda_dv_by_null_nm_per_v,modulation_null_wavelengths_0v_nm,modulation_r2_by_null,vpi_mean_v,vpi_min_v,vpi_max_v,vpi_by_null_v,source_file
HY202103,D23,DCM_LMZO,-1,2,20190603_204847,MZMOTE_LULAB_380_500,0.5,1.885348e-07,1.380267e-10,0.004698496,1279.9837,1340.0085,6000,-43.31028747558594,-6.038855075836182,-16.89626746749878,37.271432399749756,1335.0942,1300.1774,6,3.93695,0.133894,-0.133894,-0.120909;-0.144166;-0.118794;-0.123217;-0.126211;-0.170069,1285.6321;1295.3319;1305.0236;1315.0265;1325.0001;1335.1437,0.986749;0.981830;0.986641;0.948547;0.968039;0.928683,14.942,11.5746,16.5705,16.280690;13.654252;16.570452;15.975659;15.596646;11.574596,"data\HY202103\D23\20190603_204847\HY202103_D23_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,-3,2,20190603_204847,MZMOTE_LULAB_380_500,-2.0,1.556117e-07,1.34675e-10,0.004886194,1279.9835,1340.0028,6000,-43.695499420166016,-7.1780290603637695,-17.405209842125576,36.517470359802246,1339.6872,1304.4165,7,4.82775,0.141814,-0.141814,-0.122137;-0.127743;-0.148754;-0.135549;-0.139149;-0.138731;-0.180634,1280.1582;1289.5296;1299.2172;1309.0495;1318.9890;1329.0611;1339.3233,0.982326;0.987239;0.989216;0.985809;0.990120;0.984406;0.911486,17.258,13.3633,19.7636,19.763644;18.896360;16.227264;17.808192;17.347465;17.399626;13.363327,"data\HY202103\D23\20190603_204847\HY202103_D23_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,-3,2,20190603_204847,MZMOTE_LULAB_380_500,-1.5,1.556117e-07,1.34675e-10,0.004886194,1279.9839,1340.0017,6000,-43.78728485107422,-7.1870598793029785,-17.397509012063345,36.60022497177124,1339.584,1304.4076,7,4.82775,0.141814,-0.141814,-0.122137;-0.127743;-0.148754;-0.135549;-0.139149;-0.138731;-0.180634,1280.1582;1289.5296;1299.2172;1309.0495;1318.9890;1329.0611;1339.3233,0.982326;0.987239;0.989216;0.985809;0.990120;0.984406;0.911486,17.258,13.3633,19.7636,19.763644;18.896360;16.227264;17.808192;17.347465;17.399626;13.363327,"data\HY202103\D23\20190603_204847\HY202103_D23_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,-3,2,20190603_204847,MZMOTE_LULAB_380_500,-1.0,1.556117e-07,1.34675e-10,0.004886194,1279.9837,1340.0015,6000,-44.0414924621582,-7.17003870010376,-17.403104378302892,36.87145376205444,1339.4457,1304.3889,7,4.82775,0.141814,-0.141814,-0.122137;-0.127743;-0.148754;-0.135549;-0.139149;-0.138731;-0.180634,1280.1582;1289.5296;1299.2172;1309.0495;1318.9890;1329.0611;1339.3233,0.982326;0.987239;0.989216;0.985809;0.990120;0.984406;0.911486,17.258,13.3633,19.7636,19.763644;18.896360;16.227264;17.808192;17.347465;17.399626;13.363327,"data\HY202103\D23\20190603_204847\HY202103_D23_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,-3,2,20190603_204847,MZMOTE_LULAB_380_500,-0.5,1.556117e-07,1.34675e-10,0.004886194,1279.9832,1340.0013,6000,-43.91950607299805,-7.189220905303955,-17.383583630084992,36.73028516769409,1339.4963,1304.3915,7,4.82775,0.141814,-0.141814,-0.122137;-0.127743;-0.148754;-0.135549;-0.139149;-0.138731;-0.180634,1280.1582;1289.5296;1299.2172;1309.0495;1318.9890;1329.0611;1339.3233,0.982326;0.987239;0.989216;0.985809;0.990120;0.984406;0.911486,17.258,13.3633,19.7636,19.763644;18.896360;16.227264;17.808192;17.347465;17.399626;13.363327,"data\HY202103\D23\20190603_204847\HY202103_D23_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,-3,2,20190603_204847,MZMOTE_LULAB_380_500,0.0,1.556117e-07,1.34675e-10,0.004886194,1279.9836,1340.0015,6000,-43.945831298828125,-7.2307939529418945,-17.412543389399847,36.71503734588623,1339.3521,1304.3858,7,4.82775,0.141814,-0.141814,-0.122137;-0.127743;-0.148754;-0.135549;-0.139149;-0.138731;-0.180634,1280.1582;1289.5296;1299.2172;1309.0495;1318.9890;1329.0611;1339.3233,0.982326;0.987239;0.989216;0.985809;0.990120;0.984406;0.911486,17.258,13.3633,19.7636,19.763644;18.896360;16.227264;17.808192;17.347465;17.399626;13.363327,"data\HY202103\D23\20190603_204847\HY202103_D23_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,-3,2,20190603_204847,MZMOTE_LULAB_380_500,0.5,1.556117e-07,1.34675e-10,0.004886194,1279.984,1340.0064,6000,-44.14699935913086,-7.248660564422607,-17.43124480430285,36.89833879470825,1339.1854,1304.3918,7,4.82775,0.141814,-0.141814,-0.122137;-0.127743;-0.148754;-0.135549;-0.139149;-0.138731;-0.180634,1280.1582;1289.5296;1299.2172;1309.0495;1318.9890;1329.0611;1339.3233,0.982326;0.987239;0.989216;0.985809;0.990120;0.984406;0.911486,17.258,13.3633,19.7636,19.763644;18.896360;16.227264;17.808192;17.347465;17.399626;13.363327,"data\HY202103\D23\20190603_204847\HY202103_D23_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,2,2,20190603_204847,MZMOTE_LULAB_380_500,-2.0,1.302277e-07,1.329573e-10,0.004633154,1279.9837,1340.0024,6000,-43.34025955200195,-6.450715065002441,-17.208788819392524,36.88954448699951,1331.7212,1306.4544,6,3.27427,0.126663,-0.126663,-0.119417;-0.130800;-0.127263;-0.127503;-0.130269;-0.124726,1282.2705;1291.7781;1301.4748;1311.2841;1321.2835;1331.4807,0.986589;0.985254;0.992716;0.966501;0.972283;0.953078,12.9372,12.5163,13.7094,13.709366;12.516310;12.864188;12.839974;12.567370;13.125869,"data\HY202103\D23\20190603_204847\HY202103_D23_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,2,2,20190603_204847,MZMOTE_LULAB_380_500,-1.5,1.302277e-07,1.329573e-10,0.004633154,1279.983,1340.0017,6000,-43.386695861816406,-6.4684529304504395,-17.22249554769198,36.91824293136597,1331.6696,1306.4532,6,3.27427,0.126663,-0.126663,-0.119417;-0.130800;-0.127263;-0.127503;-0.130269;-0.124726,1282.2705;1291.7781;1301.4748;1311.2841;1321.2835;1331.4807,0.986589;0.985254;0.992716;0.966501;0.972283;0.953078,12.9372,12.5163,13.7094,13.709366;12.516310;12.864188;12.839974;12.567370;13.125869,"data\HY202103\D23\20190603_204847\HY202103_D23_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,2,2,20190603_204847,MZMOTE_LULAB_380_500,-1.0,1.302277e-07,1.329573e-10,0.004633154,1279.9833,1340.0018,6000,-43.55433654785156,-6.4874958992004395,-17.239586957216265,37.06684064865112,1331.598,1306.458,6,3.27427,0.126663,-0.126663,-0.119417;-0.130800;-0.127263;-0.127503;-0.130269;-0.124726,1282.2705;1291.7781;1301.4748;1311.2841;1321.2835;1331.4807,0.986589;0.985254;0.992716;0.966501;0.972283;0.953078,12.9372,12.5163,13.7094,13.709366;12.516310;12.864188;12.839974;12.567370;13.125869,"data\HY202103\D23\20190603_204847\HY202103_D23_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,2,2,20190603_204847,MZMOTE_LULAB_380_500,-0.5,1.302277e-07,1.329573e-10,0.004633154,1279.9831,1339.999,6000,-43.512088775634766,-6.468842506408691,-17.255185450315476,37.043246269226074,1331.5879,1306.4342,6,3.27427,0.126663,-0.126663,-0.119417;-0.130800;-0.127263;-0.127503;-0.130269;-0.124726,1282.2705;1291.7781;1301.4748;1311.2841;1321.2835;1331.4807,0.986589;0.985254;0.992716;0.966501;0.972283;0.953078,12.9372,12.5163,13.7094,13.709366;12.516310;12.864188;12.839974;12.567370;13.125869,"data\HY202103\D23\20190603_204847\HY202103_D23_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,2,2,20190603_204847,MZMOTE_LULAB_380_500,0.0,1.302277e-07,1.329573e-10,0.004633154,1279.984,1340.0052,6000,-43.27586364746094,-6.500711441040039,-17.261929572661717,36.7751522064209,1331.501,1306.4331,6,3.27427,0.126663,-0.126663,-0.119417;-0.130800;-0.127263;-0.127503;-0.130269;-0.124726,1282.2705;1291.7781;1301.4748;1311.2841;1321.2835;1331.4807,0.986589;0.985254;0.992716;0.966501;0.972283;0.953078,12.9372,12.5163,13.7094,13.709366;12.516310;12.864188;12.839974;12.567370;13.125869,"data\HY202103\D23\20190603_204847\HY202103_D23_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,2,2,20190603_204847,MZMOTE_LULAB_380_500,0.5,1.302277e-07,1.329573e-10,0.004633154,1279.9832,1340.0015,6000,-42.9936408996582,-6.504395961761475,-17.28550898440679,36.48924493789673,1331.4083,1306.4313,6,3.27427,0.126663,-0.126663,-0.119417;-0.130800;-0.127263;-0.127503;-0.130269;-0.124726,1282.2705;1291.7781;1301.4748;1311.2841;1321.2835;1331.4807,0.986589;0.985254;0.992716;0.966501;0.972283;0.953078,12.9372,12.5163,13.7094,13.709366;12.516310;12.864188;12.839974;12.567370;13.125869,"data\HY202103\D23\20190603_204847\HY202103_D23_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,0,3,20190603_204847,MZMOTE_LULAB_380_500,-2.0,1.358143e-07,1.312815e-10,0.004295274,1279.9838,1340.0021,6000,-43.046356201171875,-6.541872024536133,-17.044176189263663,36.50448417663574,1330.8891,1305.7207,6,3.89348,0.131887,-0.131887,-0.124983;-0.123451;-0.135137;-0.140886;-0.143234;-0.123629,1281.5861;1291.0434;1300.8074;1310.5809;1320.5599;1330.6712,0.919443;0.935804;0.981632;0.982909;0.984560;0.871985,14.8178,13.5913,15.7693,15.576056;15.769279;14.405662;13.817867;13.591299;15.746684,"data\HY202103\D23\20190603_204847\HY202103_D23_(3,0)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,0,3,20190603_204847,MZMOTE_LULAB_380_500,-1.5,1.358143e-07,1.312815e-10,0.004295274,1279.9835,1340.0011,6000,-42.906375885009766,-6.533904552459717,-17.07409939177831,36.37247133255005,1330.845,1305.7254,6,3.89348,0.131887,-0.131887,-0.124983;-0.123451;-0.135137;-0.140886;-0.143234;-0.123629,1281.5861;1291.0434;1300.8074;1310.5809;1320.5599;1330.6712,0.919443;0.935804;0.981632;0.982909;0.984560;0.871985,14.8178,13.5913,15.7693,15.576056;15.769279;14.405662;13.817867;13.591299;15.746684,"data\HY202103\D23\20190603_204847\HY202103_D23_(3,0)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,0,3,20190603_204847,MZMOTE_LULAB_380_500,-1.0,1.358143e-07,1.312815e-10,0.004295274,1279.9831,1340.0048,6000,-42.816246032714844,-6.537827014923096,-17.09194327131907,36.27841901779175,1330.816,1305.7286,6,3.89348,0.131887,-0.131887,-0.124983;-0.123451;-0.135137;-0.140886;-0.143234;-0.123629,1281.5861;1291.0434;1300.8074;1310.5809;1320.5599;1330.6712,0.919443;0.935804;0.981632;0.982909;0.984560;0.871985,14.8178,13.5913,15.7693,15.576056;15.769279;14.405662;13.817867;13.591299;15.746684,"data\HY202103\D23\20190603_204847\HY202103_D23_(3,0)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,0,3,20190603_204847,MZMOTE_LULAB_380_500,-0.5,1.358143e-07,1.312815e-10,0.004295274,1279.9829,1340.0011,6000,-42.755950927734375,-6.564736366271973,-17.10111197646459,36.1912145614624,1330.7755,1305.7196,6,3.89348,0.131887,-0.131887,-0.124983;-0.123451;-0.135137;-0.140886;-0.143234;-0.123629,1281.5861;1291.0434;1300.8074;1310.5809;1320.5599;1330.6712,0.919443;0.935804;0.981632;0.982909;0.984560;0.871985,14.8178,13.5913,15.7693,15.576056;15.769279;14.405662;13.817867;13.591299;15.746684,"data\HY202103\D23\20190603_204847\HY202103_D23_(3,0)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,0,3,20190603_204847,MZMOTE_LULAB_380_500,0.0,1.358143e-07,1.312815e-10,0.004295274,1279.9827,1340.0005,6000,-41.644500732421875,-6.563296318054199,-17.13094300452868,35.081204414367676,1330.7222,1305.7232,6,3.89348,0.131887,-0.131887,-0.124983;-0.123451;-0.135137;-0.140886;-0.143234;-0.123629,1281.5861;1291.0434;1300.8074;1310.5809;1320.5599;1330.6712,0.919443;0.935804;0.981632;0.982909;0.984560;0.871985,14.8178,13.5913,15.7693,15.576056;15.769279;14.405662;13.817867;13.591299;15.746684,"data\HY202103\D23\20190603_204847\HY202103_D23_(3,0)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,0,3,20190603_204847,MZMOTE_LULAB_380_500,0.5,1.358143e-07,1.312815e-10,0.004295274,1279.9832,1340.0066,6000,-41.68861389160156,-6.61648416519165,-17.1680692858696,35.07212972640991,1330.5407,1305.7261,6,3.89348,0.131887,-0.131887,-0.124983;-0.123451;-0.135137;-0.140886;-0.143234;-0.123629,1281.5861;1291.0434;1300.8074;1310.5809;1320.5599;1330.6712,0.919443;0.935804;0.981632;0.982909;0.984560;0.871985,14.8178,13.5913,15.7693,15.576056;15.769279;14.405662;13.817867;13.591299;15.746684,"data\HY202103\D23\20190603_204847\HY202103_D23_(3,0)_LION1_DCM_LMZO.xml"
